,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365
66,66,2017-09-29,BANKNIFTY,2017-10-12,CE,24200.0,210.0,210.0,120.5,155.6,171.8,155.6,10.0,9746000.0,66000.0,120.0,120.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.483424222336,-15.4141046027,4.04064184728,18.093787021,0.000522991467297,9.74273681641
67,67,2017-09-29,BANKNIFTY,2017-10-12,PE,24200.0,0.0,0.0,0.0,425.15,0.0,321.45,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.516575777664,-7.49187208413,-4.54177671448,18.093787021,0.000522991467297,24.6467590332
68,68,2017-09-29,BANKNIFTY,2017-10-12,CE,24300.0,0.0,0.0,0.0,649.4,0.0,187.1,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.431835373508,-14.8596897245,3.61447162559,17.8444274058,0.000515783857807,39.5812988281
69,69,2017-09-29,BANKNIFTY,2017-10-12,PE,24300.0,0.0,0.0,0.0,469.2,0.0,380.2,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.568164626492,-6.9047207079,-5.00341147568,17.8444274058,0.000515783857807,29.6173095703
70,70,2017-09-29,BANKNIFTY,2017-10-12,CE,24400.0,0.0,0.0,0.0,597.35,0.0,151.6,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.381588687566,-14.1273911899,3.19800195937,17.305738293,0.000500213330243,39.1411781311
71,71,2017-09-29,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,444.4,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.618411312434,-6.13968567532,-5.45534568141,17.305738293,0.000500213330243,34.6298217773
72,72,2017-09-29,BANKNIFTY,2017-10-12,CE,24500.0,85.0,120.0,51.45,62.1,59.0,62.1,1205.0,1185062000.0,4162000.0,31480.0,20640.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.333456532068,-13.2426144308,2.79791789172,16.5075056111,0.000477140831322,10.1470947266
73,73,2017-09-29,BANKNIFTY,2017-10-12,PE,24500.0,0.0,0.0,0.0,650.0,650.0,513.85,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.666543467932,-5.22217241826,-5.89089428857,16.5075056111,0.000477140831322,44.4107055664
74,74,2017-09-29,BANKNIFTY,2017-10-12,CE,24600.0,100.7,100.7,100.7,100.7,100.7,100.7,1.0,988000.0,4000.0,40.0,40.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.28810125292,-12.2369936935,2.41998654443,15.4904730804,0.000447744037002,14.5111083984
75,75,2017-09-29,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,588.3,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.71189874708,-4.18381518288,-6.30429017537,15.4904730804,0.000447744037002,44.9028015137
76,76,2017-09-29,BANKNIFTY,2017-10-12,CE,24700.0,52.0,52.0,45.0,45.0,45.0,45.0,2.0,1980000.0,4000.0,40.0,40.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,0.246050666787,-11.146024346,2.06884257882,14.3029823747,0.000413420238127,11.7874145508
77,77,2017-09-29,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,666.95,0.0,0.0,0.0,0.0,0.0,24053.0,24114.0,24227.45,24004.8,24053.0,71703679,24726600000.0,16.7898138174,14.006070445,0.0018663728612,13,762.149862245,24815.1498622,23290.8501378,-0.753949333213,-3.06010933739,-6.6908986805,14.3029823747,0.000413420238127,50.2023696899
78,78,2017-10-03,BANKNIFTY,2017-10-12,CE,23500.0,0.0,0.0,0.0,1163.65,0.0,671.95,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.856870027288,-14.6881862878,4.91487937207,8.5514334001,0.000348610750472,52.5135993958
79,79,2017-10-03,BANKNIFTY,2017-10-12,PE,23500.0,58.0,110.0,56.75,62.6,60.0,62.6,1444.0,1361416000.0,4056000.0,30240.0,21400.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.143129972712,-6.98498567695,-0.862521086053,8.5514334001,0.000348610750472,1e-05
80,80,2017-10-03,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,586.4,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.818177112081,-15.7815805269,4.70535375228,9.99446482299,0.00040743787848,51.6891479492
81,81,2017-10-03,BANKNIFTY,2017-10-12,PE,23600.0,0.0,0.0,0.0,218.6,0.0,46.7,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.181822887919,-8.04560033902,-1.09663138865,9.99446482299,0.00040743787848,1e-05
82,82,2017-10-03,BANKNIFTY,2017-10-12,CE,23700.0,0.0,0.0,0.0,1019.35,0.0,505.35,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.773729532171,-16.7804889231,4.46057908802,11.3875783319,0.000464230035201,50.7984161377
83,83,2017-10-03,BANKNIFTY,2017-10-12,PE,23700.0,0.0,0.0,0.0,245.7,0.0,65.5,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.226270467829,-9.01172915813,-1.3659907357,11.3875783319,0.000464230035201,1e-05
84,84,2017-10-03,BANKNIFTY,2017-10-12,CE,23800.0,0.0,0.0,0.0,951.0,0.0,429.6,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.723942346056,-17.6140105299,4.18288683678,12.6529759283,0.000515815679977,50.0297546387
85,85,2017-10-03,BANKNIFTY,2017-10-12,PE,23800.0,120.0,154.7,119.0,121.0,121.0,121.0,58.0,55514000.0,298000.0,1600.0,1600.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.276057653944,-9.81247118791,-1.66826766975,12.6529759283,0.000515815679977,1e-05
86,86,2017-10-03,BANKNIFTY,2017-10-12,CE,23900.0,0.0,0.0,0.0,885.3,0.0,360.0,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.66954520173,-18.2153071436,3.87649360685,13.7144881231,0.000559089660556,49.31640625
87,87,2017-10-03,BANKNIFTY,2017-10-12,PE,23900.0,146.7,207.0,146.7,152.05,151.7,152.05,155.0,149197000.0,1017000.0,2000.0,1840.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.33045479827,-10.3809882245,-1.99924558248,13.7144881231,0.000559089660556,1e-05
88,88,2017-10-03,BANKNIFTY,2017-10-12,CE,24000.0,307.0,307.0,231.2,268.0,265.0,268.0,320.0,310526000.0,3326000.0,9600.0,6000.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.611554565649,-18.5287267563,3.54734345509,14.5052830635,0.000591327486045,11.0702514648
89,89,2017-10-03,BANKNIFTY,2017-10-12,PE,24000.0,125.3,248.0,125.3,184.35,176.0,184.35,1146.0,1109377000.0,9217000.0,18800.0,16760.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.388445434351,-10.6616282601,-2.35298041703,14.5052830635,0.000591327486045,4.09889221191
90,90,2017-10-03,BANKNIFTY,2017-10-12,CE,24100.0,275.0,275.0,179.45,219.85,231.45,219.85,103.0,100250000.0,958000.0,2360.0,2360.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.551215989563,-18.5160648335,3.20277092271,14.9749205988,0.000610472895471,11.9457244873
91,91,2017-10-03,BANKNIFTY,2017-10-12,PE,24100.0,230.0,230.0,230.0,230.0,230.0,230.0,1.0,973000.0,9000.0,80.0,40.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.448784010437,-10.6161867602,-2.72213763222,14.9749205988,0.000610472895471,12.6266479492
92,92,2017-10-03,BANKNIFTY,2017-10-12,CE,24200.0,212.0,220.0,127.2,168.0,169.0,168.0,1870.0,1822159000.0,11999000.0,36480.0,36360.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.489922009262,-18.1610103045,2.85101740235,15.094703708,0.000615356015956,11.9323730469
93,93,2017-10-03,BANKNIFTY,2017-10-12,PE,24200.0,290.0,337.65,275.0,285.15,285.15,285.15,35.0,34319000.0,439000.0,1160.0,1160.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.510077990738,-10.2283526542,-3.09847583538,15.094703708,0.000615356015956,19.6952819824
94,94,2017-10-03,BANKNIFTY,2017-10-12,CE,24300.0,125.0,126.0,121.0,125.35,125.0,125.35,27.0,26379000.0,135000.0,640.0,640.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.429114895902,-17.4710958023,2.50065518425,14.8605358175,0.000605809845128,11.9528770447
95,95,2017-10-03,BANKNIFTY,2017-10-12,PE,24300.0,0.0,0.0,0.0,469.2,0.0,309.75,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.570885104098,-9.50565857489,-3.47342273628,14.8605358175,0.000605809845128,34.9655151367
96,96,2017-10-03,BANKNIFTY,2017-10-12,CE,24400.0,100.0,102.0,80.0,92.05,92.85,92.05,36.0,35269000.0,133000.0,920.0,920.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.370185629054,-16.476874891,2.15998656469,14.2928981125,0.000582669326215,12.0496749878
97,97,2017-10-03,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,374.75,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.629814370946,-8.47865808659,-3.83867603864,14.2928981125,0.000582669326215,41.0041809082
98,98,2017-10-03,BANKNIFTY,2017-10-12,CE,24500.0,98.4,98.4,51.9,64.75,66.0,64.75,5185.0,5095330000.0,14030000.0,97680.0,66200.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.314380748124,-15.228498402,1.83648739785,13.4340305298,0.000547656427377,12.035369873
99,99,2017-10-03,BANKNIFTY,2017-10-12,PE,24500.0,0.0,0.0,0.0,650.0,650.0,446.1,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.685619251876,-7.19750202049,-4.18675988828,13.4340305298,0.000547656427377,52.7572631836
100,100,2017-10-03,BANKNIFTY,2017-10-12,CE,24600.0,50.0,59.95,44.0,47.9,44.0,47.9,8.0,7888000.0,16000.0,240.0,200.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.262727172576,-13.7902647411,1.53635542816,12.3428361538,0.000503172412532,12.3977661133
101,101,2017-10-03,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,523.25,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.737272827424,-5.72648878257,-4.51147654077,12.3428361538,0.000503172412532,53.3676147461
102,102,2017-10-03,BANKNIFTY,2017-10-12,CE,24700.0,52.05,52.05,33.0,34.75,34.0,34.75,49.0,48481000.0,69000.0,1240.0,1200.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,0.21598204039,-12.2339970753,1.26420586767,11.0883460648,0.000452031427048,12.6895904541
103,103,2017-10-03,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,605.3,0.0,0.0,0.0,0.0,0.0,24103.4,24200.6,24226.8,24007.25,24103.4,66828025,22616400000.0,17.123474089,14.2844099977,0.00209318048699,9,648.104461995,24751.504462,23455.295538,-0.78401795961,-4.13744153965,-4.80821078406,11.0883460648,0.000452031427048,59.7372055054
104,104,2017-10-04,BANKNIFTY,2017-10-12,CE,23500.0,631.0,631.0,631.0,631.0,631.0,631.0,1.0,965000.0,25000.0,40.0,40.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.88922550916,-13.4969719962,4.54499434033,6.7465235321,0.000334185028651,1e-05
105,105,2017-10-04,BANKNIFTY,2017-10-12,PE,23500.0,52.0,61.95,19.0,33.05,29.0,33.05,9632.0,9067128000.0,13048000.0,78080.0,47840.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.11077449084,-5.79123840991,-0.592161383865,6.7465235321,0.000334185028651,1e-05
106,106,2017-10-04,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,580.4,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.851145079448,-14.7427521728,4.36266229422,8.28105102397,0.000410196934842,54.7103881836
107,107,2017-10-04,BANKNIFTY,2017-10-12,PE,23600.0,59.75,78.3,25.3,42.15,38.0,42.15,933.0,882430000.0,1678000.0,7760.0,7760.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.148854920552,-7.00422823079,-0.796353667106,8.28105102397,0.000410196934842,1e-05
108,108,2017-10-04,BANKNIFTY,2017-10-12,CE,23700.0,0.0,0.0,0.0,1019.35,0.0,496.9,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.805397552315,-15.9409218672,4.13887031516,9.83030426914,0.00048693827246,53.7662506104
109,109,2017-10-04,BANKNIFTY,2017-10-12,PE,23700.0,90.2,90.2,35.0,51.05,50.65,51.05,1282.0,1218173000.0,2837000.0,19880.0,19880.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.194602447685,-8.16960756954,-1.04200588329,9.83030426914,0.00048693827246,1e-05
110,110,2017-10-04,BANKNIFTY,2017-10-12,CE,23800.0,0.0,0.0,0.0,951.0,0.0,418.8,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.752229504806,-16.9902588456,3.87475634547,11.2903210034,0.000559259332609,52.9556274414
111,111,2017-10-04,BANKNIFTY,2017-10-12,PE,23800.0,111.05,129.95,49.6,74.35,69.85,74.35,4400.0,4202487000.0,13687000.0,45480.0,43880.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.247770495194,-9.18615419223,-1.3279800901,11.2903210034,0.000559259332609,1e-05
112,112,2017-10-04,BANKNIFTY,2017-10-12,CE,23900.0,0.0,0.0,0.0,885.3,0.0,346.95,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.692425550959,-17.7878644041,3.57431470038,12.5511181015,0.000621712166627,52.2079467773
113,113,2017-10-04,BANKNIFTY,2017-10-12,PE,23900.0,139.15,157.45,68.05,101.65,94.8,101.65,3421.0,3284200000.0,13724000.0,39920.0,37920.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.307574449041,-9.9509693951,-1.65028197231,12.5511181015,0.000621712166627,1e-05
114,114,2017-10-04,BANKNIFTY,2017-10-12,CE,24000.0,275.2,312.75,211.55,233.55,250.0,233.55,1724.0,1672443000.0,17403000.0,28120.0,18520.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.627295523862,-18.2427552788,3.24434004762,13.5105047849,0.000669234815109,8.89873504639
115,115,2017-10-04,BANKNIFTY,2017-10-12,PE,24000.0,172.05,201.7,93.1,129.9,121.0,129.9,8635.0,8335667000.0,46067000.0,96200.0,77400.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.372704476138,-10.3730699141,-2.00211686219,13.5105047849,0.000669234815109,1e-05
116,116,2017-10-04,BANKNIFTY,2017-10-12,CE,24100.0,208.2,250.0,158.15,181.0,183.15,181.0,2220.0,2157625000.0,17545000.0,25080.0,22720.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.558592126667,-18.2889407984,2.89400266307,14.087934544,0.000697837454629,9.80377197266
117,117,2017-10-04,BANKNIFTY,2017-10-12,PE,24100.0,220.0,227.75,123.8,169.15,156.35,169.15,2725.0,2645706000.0,18806000.0,26960.0,26880.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.441407873333,-10.3864650779,-2.37431448387,14.087934544,0.000697837454629,8.94546508789
118,118,2017-10-04,BANKNIFTY,2017-10-12,CE,24200.0,160.55,197.2,116.65,132.75,139.7,132.75,6387.0,6221180000.0,38564000.0,81560.0,45080.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.488367156638,-17.8954356817,2.53409635925,14.2357578657,0.000705159794907,10.1079940796
119,119,2017-10-04,BANKNIFTY,2017-10-12,PE,24200.0,270.0,276.7,165.0,213.35,203.45,213.35,1018.0,993913000.0,8489000.0,21360.0,20200.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.511632843362,-9.9601696056,-2.75608102482,14.2357578657,0.000705159794907,15.7723426819
120,120,2017-10-04,BANKNIFTY,2017-10-12,CE,24300.0,116.55,145.15,83.6,94.45,101.9,94.45,5229.0,5105975000.0,23387000.0,44800.0,44160.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.418786335285,-17.071192679,2.17606387678,13.9456809704,0.000690791008508,10.3540420532
121,121,2017-10-04,BANKNIFTY,2017-10-12,PE,24300.0,270.0,305.0,220.0,280.85,277.65,280.85,65.0,63838000.0,658000.0,1800.0,1800.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.581213664715,-9.10313624723,-3.13597374441,13.9456809704,0.000690791008508,23.7259864807
122,122,2017-10-04,BANKNIFTY,2017-10-12,CE,24400.0,81.25,105.7,56.65,68.85,72.0,68.85,5055.0,4949686000.0,16006000.0,39200.0,38280.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.351930717958,-15.8639844355,1.83094705269,13.2492270066,0.000656292575833,10.8652114868
123,123,2017-10-04,BANKNIFTY,2017-10-12,PE,24400.0,0.0,0.0,0.0,516.1,0.0,353.8,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.648069282042,-7.86313764798,-3.50295080562,13.2492270066,0.000656292575833,43.4188842773
124,124,2017-10-04,BANKNIFTY,2017-10-12,CE,24500.0,60.2,75.9,37.7,47.6,48.0,47.6,15860.0,15578088000.0,35288000.0,193160.0,95480.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.289614673841,-14.3535413578,1.50842039466,12.2122692297,0.000604927489398,11.1312866211
125,125,2017-10-04,BANKNIFTY,2017-10-12,PE,24500.0,450.0,460.0,349.55,425.85,415.0,425.85,418.0,416663000.0,7023000.0,4920.0,4920.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.710385326159,-6.31990421466,-3.84733770078,12.2122692297,0.000604927489398,39.9479866028
126,126,2017-10-04,BANKNIFTY,2017-10-12,CE,24600.0,40.0,52.0,23.35,30.55,32.0,30.55,2837.0,2795816000.0,4208000.0,33760.0,33520.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.233246196675,-12.6404178912,1.21604494003,10.9249159734,0.000541159211885,11.1789703369
127,127,2017-10-04,BANKNIFTY,2017-10-12,PE,24600.0,0.0,0.0,0.0,618.2,0.0,505.35,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.766753803325,-4.57399039235,-4.16157339254,10.9249159734,0.000541159211885,56.526184082
128,128,2017-10-04,BANKNIFTY,2017-10-12,CE,24700.0,31.25,34.95,15.85,19.45,19.0,19.45,3956.0,3912435000.0,3907000.0,55440.0,54200.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,0.183746146928,-10.8328166448,0.95883131321,9.48886451901,0.000470025257611,11.3115310669
129,129,2017-10-04,BANKNIFTY,2017-10-12,PE,24700.0,0.0,0.0,0.0,673.45,0.0,589.25,0.0,0.0,0.0,0.0,0.0,24113.3,24124.15,24230.45,24058.65,24113.3,61740801,20153500000.0,15.8410012598,13.2145705709,0.000410646109714,8,565.506809913,24678.8068099,23547.7931901,-0.816253853072,-2.73359879026,-4.44064725648,9.48886451901,0.000470025257611,63.2843971252
130,130,2017-10-05,BANKNIFTY,2017-10-12,CE,23500.0,650.0,660.0,560.0,568.35,580.0,568.35,40.0,38580000.0,980000.0,1360.0,1320.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542,0.881226881183,-14.2746592899,3.94250409467,6.61655054016,0.000374815694969,1e-05
131,131,2017-10-05,BANKNIFTY,2017-10-12,PE,23500.0,25.25,36.8,15.0,19.05,19.0,19.05,17963.0,16899625000.0,14405000.0,193800.0,115720.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542,-0.118773118817,-6.56639189524,-0.553985218878,6.61655054016,0.000374815694969,1e-05
132,132,2017-10-05,BANKNIFTY,2017-10-12,CE,23600.0,0.0,0.0,0.0,1091.2,0.0,519.35,0.0,0.0,0.0,0.0,0.0,24058.05,24114.75,24188.3,24033.35,24058.05,67125178,21467000000.0,15.9033217003,13.2665583112,-0.00229389561334,7,529.847457979,24587.897458,23528.202542,0.838506123512,-15.713232591,3.76176808191,8.15570638335,0.000462006106881,61.5692138672
