,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
23,23,2017-04-19,BANKNIFTY,2017-05-04,PE,23100.0,0.0,0.0,0.0,1383.9,0.0,1484.2,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.999155766781,7.50899016547,-9.4390130088,0.125938989202,6.5573685063e-06,112.365722656,439.49727741,21995.8472774,21116.8527226
24,24,2017-04-19,BANKNIFTY,2017-05-04,CE,23200.0,0.0,0.0,0.0,42.8,0.0,0.55,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.000401084682586,-0.0240518147307,0.00353437209034,0.0633101312807,3.29642046218e-06,24.5513916016,439.49727741,21995.8472774,21116.8527226
25,25,2017-04-19,BANKNIFTY,2017-05-04,PE,23200.0,0.0,0.0,0.0,1474.2,0.0,1583.55,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.999598915317,7.56582347967,-9.48380974591,0.0633101312807,3.29642046218e-06,119.609832764,439.49727741,21995.8472774,21116.8527226
26,26,2017-04-19,BANKNIFTY,2017-05-04,CE,23300.0,0.0,0.0,0.0,21.45,0.0,0.35,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,0.000183317887201,-0.0115270364047,0.00161580467622,0.0305282257769,1.58953813693e-06,22.0108032227,439.49727741,21995.8472774,21116.8527226
27,27,2017-04-19,BANKNIFTY,2017-05-04,PE,23300.0,0.0,0.0,0.0,1550.0,0.0,1683.05,0,0.0,0.0,0,0,21556.35,21674.1,21706.3,21470.2,21556.35,81449296,29822300000.0,10.0573083466,8.38981127019,-0.00534374666758,15,-0.999816682113,7.61106323771,-9.52662203797,0.0305282257769,1.58953813693e-06,125.988006592,439.49727741,21995.8472774,21116.8527226
28,28,2017-04-20,BANKNIFTY,2017-05-04,CE,22000.0,61.8,70.0,55.0,60.0,63.0,60.0,114,100611000.0,291000.0,3120,3120,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.180459455122,-5.36362855933,1.47131050372,11.0621873403,0.000601326375185,11.8865966797,437.06744871,21928.4674487,21054.3325513
29,29,2017-04-20,BANKNIFTY,2017-05-04,PE,22000.0,0.0,0.0,0.0,1364.25,0.0,512.5,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.819540544878,1.83603360162,-6.92829535073,11.0621873403,0.000601326375185,92.1330451965,437.06744871,21928.4674487,21054.3325513
30,30,2017-04-20,BANKNIFTY,2017-05-04,CE,22100.0,0.0,0.0,0.0,153.3,0.0,40.9,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.127849146079,-4.15838819343,1.04329459036,8.80156833395,0.000478442013266,20.5993652344,437.06744871,21928.4674487,21054.3325513
31,31,2017-04-20,BANKNIFTY,2017-05-04,PE,22100.0,0.0,0.0,0.0,1444.45,0.0,595.45,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.872150853921,3.07399970462,-7.3944912907,8.80156833395,0.000478442013266,99.3909835815,437.06744871,21928.4674487,21054.3325513
32,32,2017-04-20,BANKNIFTY,2017-05-04,CE,22200.0,0.0,0.0,0.0,136.3,0.0,28.3,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.0871347282197,-3.08442520274,0.711601468356,6.67230668821,0.000362698069698,21.2326049805,437.06744871,21928.4674487,21054.3325513
33,33,2017-04-20,BANKNIFTY,2017-05-04,PE,22200.0,0.0,0.0,0.0,1526.3,0.0,682.65,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.91286527178,4.18068843241,-7.76436443932,6.67230668821,0.000362698069698,106.69708252,437.06744871,21928.4674487,21054.3325513
34,34,2017-04-20,BANKNIFTY,2017-05-04,CE,22300.0,0.0,0.0,0.0,119.45,0.0,19.15,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.0570981432629,-2.18843088534,0.466619685037,4.8225173811,0.000262145885515,21.6965675354,437.06744871,21928.4674487,21054.3325513
35,35,2017-04-20,BANKNIFTY,2017-05-04,PE,22300.0,0.0,0.0,0.0,1520.95,0.0,773.25,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.942901856737,5.1094084869,-8.04752624925,4.8225173811,0.000262145885515,108.7641716,437.06744871,21928.4674487,21054.3325513
36,36,2017-04-20,BANKNIFTY,2017-05-04,CE,22400.0,0.0,0.0,0.0,154.4,0.0,12.65,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.0359604768472,-1.48527013854,0.29405401654,3.32532251303,0.000180760284705,26.0925292969,437.06744871,21928.4674487,21054.3325513
37,37,2017-04-20,BANKNIFTY,2017-05-04,PE,22400.0,0.0,0.0,0.0,1249.2,0.0,866.5,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.964039523153,5.8452949708,-8.25827194435,3.32532251303,0.000180760284705,94.8638916016,437.06744871,21928.4674487,21054.3325513
38,38,2017-04-20,BANKNIFTY,2017-05-04,CE,22500.0,0.0,0.0,0.0,135.85,0.0,8.15,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.0217619798218,-0.964393020425,0.178045430809,2.1889287581,0.000118987371589,26.3228416443,437.06744871,21928.4674487,21054.3325513
39,39,2017-04-20,BANKNIFTY,2017-05-04,PE,22500.0,0.0,0.0,0.0,1329.75,0.0,961.75,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.978238020178,6.39889782601,-8.4124605567,2.1889287581,0.000118987371589,101.969718933,437.06744871,21928.4674487,21054.3325513
40,40,2017-04-20,BANKNIFTY,2017-05-04,CE,22600.0,0.0,0.0,0.0,119.2,0.0,5.15,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.0126528517549,-0.599215034096,0.103568102324,1.37638072495,7.48182982941e-05,26.5350341797,437.06744871,21928.4674487,21054.3325513
41,41,2017-04-20,BANKNIFTY,2017-05-04,PE,22600.0,0.0,0.0,0.0,1412.15,0.0,1058.5,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.987347148245,6.79680154943,-8.52511791179,1.37638072495,7.48182982941e-05,109.152317047,437.06744871,21928.4674487,21054.3325513
42,42,2017-04-20,BANKNIFTY,2017-05-04,CE,22700.0,0.0,0.0,0.0,104.2,0.0,3.15,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.00706781236252,-0.356390627446,0.057876968861,0.827220804659,4.49666664145e-05,26.7333984375,437.06744871,21928.4674487,21054.3325513
43,43,2017-04-20,BANKNIFTY,2017-05-04,PE,22700.0,0.0,0.0,0.0,1496.3,0.0,1156.25,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.992932187637,7.07235169318,-8.60898907187,0.827220804659,4.49666664145e-05,116.409301758,437.06744871,21928.4674487,21054.3325513
44,44,2017-04-20,BANKNIFTY,2017-05-04,CE,22800.0,0.0,0.0,0.0,87.25,0.0,1.9,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.00379325718278,-0.202974870359,0.0310740055303,0.475491457234,2.58471083173e-05,26.5560150146,437.06744871,21928.4674487,21054.3325513
45,45,2017-04-20,BANKNIFTY,2017-05-04,PE,22800.0,0.0,0.0,0.0,1526.9,0.0,1254.75,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.996206742817,7.25849318736,-8.67397206181,0.475491457234,2.58471083173e-05,120.426177979,437.06744871,21928.4674487,21054.3325513
46,46,2017-04-20,BANKNIFTY,2017-05-04,CE,22900.0,0.0,0.0,0.0,45.5,0.0,1.1,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.00195624308433,-0.110740038531,0.0160308116105,0.261553570786,1.42177180516e-05,23.1094360352,437.06744871,21928.4674487,21054.3325513
47,47,2017-04-20,BANKNIFTY,2017-05-04,PE,22900.0,0.0,0.0,0.0,1403.95,0.0,1353.75,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.998043756916,7.38345375628,-8.72719528234,0.261553570786,1.42177180516e-05,115.187644958,437.06744871,21928.4674487,21054.3325513
48,48,2017-04-20,BANKNIFTY,2017-05-04,CE,23000.0,0.0,0.0,0.0,37.25,0.0,0.65,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.000969599856283,-0.0579027726705,0.00794801504824,0.137761976512,7.48856509351e-06,23.1437683105,437.06744871,21928.4674487,21054.3325513
49,49,2017-04-20,BANKNIFTY,2017-05-04,PE,23000.0,0.0,0.0,0.0,1495.05,0.0,1453.0,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.999030400144,7.46901675924,-8.77345810551,0.137761976512,7.48856509351e-06,122.782707214,437.06744871,21928.4674487,21054.3325513
50,50,2017-04-20,BANKNIFTY,2017-05-04,CE,23100.0,0.0,0.0,0.0,51.9,0.0,0.35,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.000461972965562,-0.0290282422131,0.0037879450788,0.0695182610366,3.77892388119e-06,26.4434814453,437.06744871,21928.4674487,21054.3325513
51,51,2017-04-20,BANKNIFTY,2017-05-04,PE,23100.0,0.0,0.0,0.0,1383.9,0.0,1552.5,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.999538027034,7.53061702679,-8.81579820209,0.0695182610366,3.77892388119e-06,118.156433105,437.06744871,21928.4674487,21054.3325513
52,52,2017-04-20,BANKNIFTY,2017-05-04,CE,23200.0,0.0,0.0,0.0,42.8,0.0,0.2,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,0.000211643856456,-0.0139594761912,0.00173581255379,0.0336291057008,1.82803523479e-06,26.3519287109,437.06744871,21928.4674487,21054.3325513
53,53,2017-04-20,BANKNIFTY,2017-05-04,PE,23200.0,0.0,0.0,0.0,1474.2,0.0,1652.1,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.999788356144,7.57841152991,-8.85603036123,0.0336291057008,1.82803523479e-06,125.663757324,437.06744871,21928.4674487,21054.3325513
54,54,2017-04-20,BANKNIFTY,2017-05-04,CE,23300.0,0.0,0.0,0.0,21.45,0.0,0.1,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,9.3257431777e-05,-0.00644241649591,0.00076503454802,0.0156034549944,8.48183884754e-07,23.6186981201,437.06744871,21928.4674487,21054.3325513
55,55,2017-04-20,BANKNIFTY,2017-05-04,PE,23300.0,0.0,0.0,0.0,1550.0,0.0,1751.75,0,0.0,0.0,0,0,21491.4,21419.45,21558.85,21396.0,21491.4,100132829,40725800000.0,10.3840356377,8.6623673274,-0.00301758160578,14,-0.999906742568,7.6186543267,-8.89518116585,0.0156034549944,8.48183884754e-07,132.270812988,437.06744871,21928.4674487,21054.3325513
56,56,2017-04-21,BANKNIFTY,2017-05-04,CE,22000.0,66.75,66.75,33.0,50.5,53.5,50.5,1130,996598000.0,2198000.0,13360,10240,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,0.195726860091,-5.68839794262,1.48680363131,11.239168472,0.000680477454362,10.5743408203,406.086639727,21957.5366397,21145.3633603
57,57,2017-04-21,BANKNIFTY,2017-05-04,PE,22000.0,0.0,0.0,0.0,1364.25,0.0,458.75,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,-0.804273139909,1.5136316197,-6.31539506119,11.239168472,0.000680477454362,93.9598083496,406.086639727,21957.5366397,21145.3633603
58,58,2017-04-21,BANKNIFTY,2017-05-04,CE,22100.0,0.0,0.0,0.0,153.3,0.0,42.05,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,0.136174411448,-4.36701928616,1.03536690742,8.88332986382,0.000537842786773,20.263671875,406.086639727,21957.5366397,21145.3633603
59,59,2017-04-21,BANKNIFTY,2017-05-04,PE,22100.0,0.0,0.0,0.0,1444.45,0.0,540.4,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,-0.863825588552,2.86774677416,-6.8022963246,8.88332986382,0.000537842786773,101.501464844,406.086639727,21957.5366397,21145.3633603
60,60,2017-04-21,BANKNIFTY,2017-05-04,CE,22200.0,0.0,0.0,0.0,136.3,0.0,28.6,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,0.0905675190362,-3.18434054369,0.689149953766,6.63575371964,0.000401762889324,20.9808349609,406.086639727,21957.5366397,21145.3633603
61,61,2017-04-21,BANKNIFTY,2017-05-04,PE,22200.0,0.0,0.0,0.0,1526.3,0.0,626.7,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,-0.909432480964,4.08316201464,-7.18397781776,6.63575371964,0.000401762889324,109.092712402,406.086639727,21957.5366397,21145.3633603
62,62,2017-04-21,BANKNIFTY,2017-05-04,CE,22300.0,0.0,0.0,0.0,119.45,0.0,18.95,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,0.0575370521574,-2.20474913931,0.438113491735,4.68824303235,0.000283850508339,21.5177536011,406.086639727,21957.5366397,21145.3633603
63,63,2017-04-21,BANKNIFTY,2017-05-04,PE,22300.0,0.0,0.0,0.0,1520.95,0.0,716.8,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,-0.942462947843,5.09548991703,-7.47047881931,4.68824303235,0.000283850508339,111.256599426,406.086639727,21957.5366397,21145.3633603
64,64,2017-04-21,BANKNIFTY,2017-05-04,CE,22400.0,0.0,0.0,0.0,154.4,0.0,12.2,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,0.0348970002662,-1.44937184679,0.265880915583,3.13517959005,0.000189820005966,26.0543823242,406.086639727,21957.5366397,21145.3633603
65,65,2017-04-21,BANKNIFTY,2017-05-04,PE,22400.0,0.0,0.0,0.0,1249.2,0.0,809.85,0,0.0,0.0,0,0,21551.45,21567.5,21614.55,21386.2,21551.45,77253527,31801400000.0,9.98428483708,8.32889502478,0.00279024455675,13,-0.965102999734,5.88360370757,-7.67817593497,3.13517959005,0.000189820005966,96.9085693359,406.086639727,21957.5366397,21145.3633603
