,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365
66,2017-10-26,BANKNIFTY,2017-11-09,CE,24600.0,0.0,0.0,0.0,513.35,0.0,684.65,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.668626355313,-22.3317171861,6.09815965168,17.776693086,0.000274752538494,1e-05
67,2017-10-26,BANKNIFTY,2017-11-09,PE,24600.0,0.0,0.0,0.0,542.8,0.0,203.7,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.331373644687,-14.2811858607,-3.29412689465,17.776693086,0.000274752538494,6.86645507812
68,2017-10-26,BANKNIFTY,2017-11-09,CE,24700.0,0.0,0.0,0.0,467.3,0.0,618.85,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.640291487935,-22.6504656283,5.85045389265,18.3286240799,0.000283283058816,8.56781005859
69,2017-10-26,BANKNIFTY,2017-11-09,PE,24700.0,0.0,0.0,0.0,595.7,0.0,237.7,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.359708512065,-14.5672085658,-3.58001268031,18.3286240799,0.000283283058816,17.2157287598
70,2017-10-26,BANKNIFTY,2017-11-09,CE,24800.0,0.0,0.0,0.0,424.15,0.0,556.85,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.611282579334,-22.870445143,5.59516440648,18.7846616538,0.000290331472178,11.109828949
71,2017-10-26,BANKNIFTY,2017-11-09,PE,24800.0,0.0,0.0,0.0,651.5,0.0,275.45,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.388717420666,-14.7544623434,-3.87348219308,18.7846616538,0.000290331472178,23.9105224609
72,2017-10-26,BANKNIFTY,2017-11-09,CE,24900.0,0.0,0.0,0.0,383.9,0.0,498.65,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.581759592801,-22.9866692922,5.33380792317,19.1382723466,0.000295796798884,12.7410888672
73,2017-10-26,BANKNIFTY,2017-11-09,PE,24900.0,0.0,0.0,0.0,710.15,0.0,317.05,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.418240407199,-14.8379607554,-4.173018703,19.1382723466,0.000295796798884,30.0321578979
74,2017-10-26,BANKNIFTY,2017-11-09,CE,25000.0,0.0,0.0,0.0,346.45,0.0,444.4,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.551889349192,-22.9959065088,5.06797344426,19.3846821287,0.000299605252617,13.9760971069
75,2017-10-26,BANKNIFTY,2017-11-09,PE,25000.0,0.0,0.0,0.0,771.6,0.0,362.5,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.448110650808,-14.814472235,-4.47703320852,19.3846821287,0.000299605252617,35.961151123
76,2017-10-26,BANKNIFTY,2017-11-09,CE,25100.0,0.0,0.0,0.0,311.75,0.0,393.95,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.521842616652,-22.8967529587,4.79929444166,19.520976892,0.000301711793583,14.9803161621
77,2017-10-26,BANKNIFTY,2017-11-09,PE,25100.0,0.0,0.0,0.0,835.8,0.0,411.85,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.478157383348,-14.6825929478,-4.78389223774,19.520976892,0.000301711793583,41.8281555176
78,2017-10-26,BANKNIFTY,2017-11-09,CE,25200.0,0.0,0.0,0.0,279.65,0.0,347.55,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.491791145438,-22.6896523244,4.52942041481,19.5461483487,0.000302100837911,15.8224105835
79,2017-10-26,BANKNIFTY,2017-11-09,PE,25200.0,0.0,0.0,0.0,902.65,0.0,465.2,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.508208854562,-14.4427665764,-5.0919462912,19.5461483487,0.000302100837911,47.6999282837
80,2017-10-26,BANKNIFTY,2017-11-09,CE,25300.0,0.0,0.0,0.0,250.1,0.0,305.0,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.461904733281,-22.3768629098,4.25998862811,19.4610850196,0.00030078611838,16.5481567383
81,2017-10-26,BANKNIFTY,2017-11-09,PE,25300.0,0.0,0.0,0.0,972.0,0.0,522.4,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.538095266719,-14.0972514247,-5.39955810451,19.4610850196,0.00030078611838,53.6041259766
82,2017-10-26,BANKNIFTY,2017-11-09,CE,25400.0,0.0,0.0,0.0,223.0,0.0,266.25,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.432348403187,-21.9623745302,3.99259681959,19.2685101715,0.000297809725184,17.1813964844
83,2017-10-26,BANKNIFTY,2017-11-09,PE,25400.0,0.0,0.0,0.0,1043.85,0.0,583.4,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.567651596813,-13.650037308,-5.70512993964,19.2685101715,0.000297809725184,59.5588684082
84,2017-10-26,BANKNIFTY,2017-11-09,CE,25500.0,170.0,170.0,110.0,122.15,114.0,122.15,36.0,36900000.0,180000.0,1200.0,1200.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.403279768953,-21.4517795343,3.72877761103,18.9728705677,0.000293240386486,13.4210586548
85,2017-10-26,BANKNIFTY,2017-11-09,PE,25500.0,0.0,0.0,0.0,1119.2,0.0,648.1,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.596720231047,-13.106716575,-6.00712917481,18.9728705677,0.000293240386486,65.6356811523
86,2017-10-26,BANKNIFTY,2017-11-09,CE,25600.0,0.0,0.0,0.0,176.0,0.0,199.6,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.374846654392,-20.8521039051,3.46997526336,18.5801816402,0.000287171075443,18.2647705078
87,2017-10-26,BANKNIFTY,2017-11-09,PE,25600.0,0.0,0.0,0.0,1194.65,0.0,716.3,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.625153345608,-12.4743152087,-6.30411154909,18.5801816402,0.000287171075443,71.6700553894
88,2017-10-26,BANKNIFTY,2017-11-09,CE,25700.0,0.0,0.0,0.0,155.55,0.0,171.4,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.347185020915,-20.1716056568,3.21752531399,18.0978361062,0.000279716052213,18.7191963196
89,2017-10-26,BANKNIFTY,2017-11-09,PE,25700.0,0.0,0.0,0.0,1273.1,0.0,787.9,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.652814979085,-11.7610912233,-6.59474152507,18.0978361062,0.000279716052213,77.8160095215
90,2017-10-26,BANKNIFTY,2017-11-09,CE,25800.0,0.0,0.0,0.0,137.05,0.0,146.55,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.320417245237,-19.4195486235,2.97263751096,17.534384072,0.000271007465303,19.1316604614
91,2017-10-26,BANKNIFTY,2017-11-09,PE,25800.0,0.0,0.0,0.0,1353.55,0.0,862.8,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.679582754763,-10.9763084529,-6.87780935471,17.534384072,0.000271007465303,84.0282440186
92,2017-10-26,BANKNIFTY,2017-11-09,CE,25900.0,0.0,0.0,0.0,120.35,0.0,124.5,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.29465077533,-18.6059602191,2.73638232838,16.8992932893,0.000261191646135,19.5055007935
93,2017-10-26,BANKNIFTY,2017-11-09,PE,25900.0,0.0,0.0,0.0,1435.8,0.0,940.5,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.70534922467,-10.1299943114,-7.1522445639,16.8992932893,0.000261191646135,90.3015136719
94,2017-10-26,BANKNIFTY,2017-11-09,CE,26000.0,0.0,0.0,0.0,98.1,0.0,105.15,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.269977178843,-17.7413818308,2.50968121522,16.2026984284,0.000250425233878,19.3099975586
95,2017-10-26,BANKNIFTY,2017-11-09,PE,26000.0,0.0,0.0,0.0,1459.85,0.0,1020.9,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.730022821157,-9.23269018601,-7.41712570367,16.2026984284,0.000250425233878,93.5525894165
96,2017-10-26,BANKNIFTY,2017-11-09,CE,26100.0,0.0,0.0,0.0,155.4,0.0,88.3,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.24647158477,-16.836620215,2.2933005999,15.4551480492,0.000238871264681,24.7650146484
97,2017-10-26,BANKNIFTY,2017-11-09,PE,26100.0,0.0,0.0,0.0,1319.1,0.0,1103.8,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.75352841523,-8.2952028331,-7.67168634561,15.4551480492,0.000238871264681,88.2873535156
98,2017-10-26,BANKNIFTY,2017-11-09,CE,26200.0,0.0,0.0,0.0,137.25,0.0,73.7,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.224192506659,-15.9025076457,2.087849553,14.6673574085,0.000226695351125,24.8990058899
99,2017-10-26,BANKNIFTY,2017-11-09,PE,26200.0,0.0,0.0,0.0,1399.95,0.0,1189.0,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.775807493341,-7.32836452671,-7.91531741912,14.6673574085,0.000226695351125,94.3999290466
100,2017-10-26,BANKNIFTY,2017-11-09,CE,26300.0,0.0,0.0,0.0,120.85,0.0,61.2,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.20318202453,-14.9496776653,1.89378090273,13.8499744074,0.000214062064754,25.0215530396
101,2017-10-26,BANKNIFTY,2017-11-09,PE,26300.0,0.0,0.0,0.0,1482.55,0.0,1276.2,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.79681797547,-6.34280880921,-8.147566096,13.8499744074,0.000214062064754,100.580215454
102,2017-10-26,BANKNIFTY,2017-11-09,CE,26400.0,0.0,0.0,0.0,114.55,0.0,50.5,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.183466293347,-13.9883621812,1.71139550673,13.0133649114,0.000201131618037,25.8197784424
103,2017-10-26,BANKNIFTY,2017-11-09,PE,26400.0,0.0,0.0,0.0,1467.7,0.0,1365.3,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.816533706653,-5.34876758806,-8.36813151861,13.0133649114,0.000201131618037,101.707458496
104,2017-10-26,BANKNIFTY,2017-11-09,CE,26500.0,0.0,0.0,0.0,97.25,0.0,41.4,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.165056338497,-13.0282144054,1.54084931156,12.1674224452,0.000188056923049,25.6252288818
105,2017-10-26,BANKNIFTY,2017-11-09,PE,26500.0,0.0,0.0,0.0,1431.3,0.0,1455.95,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.834943661503,-4.35589407519,-8.57685774039,12.1674224452,0.000188056923049,101.684570312
106,2017-10-26,BANKNIFTY,2017-11-09,CE,26600.0,0.0,0.0,0.0,88.05,0.0,33.75,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,0.14794909344,-12.0781608168,1.38216277832,11.3214059432,0.000174981083779,25.9981155396
107,2017-10-26,BANKNIFTY,2017-11-09,PE,26600.0,0.0,0.0,0.0,1403.5,0.0,1548.1,0.0,0.0,0.0,0.0,0.0,25022.2,24953.95,25186.05,24864.6,25022.2,432393230.0,1.358188e+11,26.9415828497,22.4746808628,-0.000547363976741,14,1320.28042437,26342.4804244,23701.9195756,-0.85205090656,-3.37311474951,-8.77372430024,11.3214059432,0.000174981083779,102.069854736
108,2017-10-27,BANKNIFTY,2017-11-09,CE,24000.0,0.0,0.0,0.0,851.4,0.0,977.2,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.794095662292,-19.3378695216,6.63892269462,13.35409688,0.000236280022598,1e-05
109,2017-10-27,BANKNIFTY,2017-11-09,PE,24000.0,66.9,66.9,33.0,45.35,47.6,45.35,212.0,203865000.0,345000.0,4400.0,4400.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.205904337708,-11.4811099991,-1.87256678812,13.35409688,0.000236280022598,1e-05
110,2017-10-27,BANKNIFTY,2017-11-09,CE,24100.0,0.0,0.0,0.0,787.8,0.0,896.25,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.768845012682,-20.0670322461,6.44273340004,14.2743122407,0.000252561805498,1e-05
111,2017-10-27,BANKNIFTY,2017-11-09,PE,24100.0,0.0,0.0,0.0,322.7,0.0,103.25,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.231154987318,-12.1775362256,-2.1042206222,14.2743122407,0.000252561805498,1e-05
112,2017-10-27,BANKNIFTY,2017-11-09,CE,24200.0,0.0,0.0,0.0,727.1,0.0,818.3,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.742068862407,-20.7317712458,6.23209283063,15.1428848472,0.000267929849996,1e-05
113,2017-10-27,BANKNIFTY,2017-11-09,PE,24200.0,0.0,0.0,0.0,179.0,179.0,125.15,0.0,0.0,0.0,520.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.257931137593,-12.8095387272,-2.35032573113,15.1428848472,0.000267929849996,1e-05
114,2017-10-27,BANKNIFTY,2017-11-09,CE,24300.0,0.0,0.0,0.0,669.25,0.0,743.55,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.713887222121,-21.3180185987,6.00801300537,15.9446485396,0.000282115814428,11.1255645752
115,2017-10-27,BANKNIFTY,2017-11-09,PE,24300.0,0.0,0.0,0.0,525.0,525.0,150.15,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.286112777879,-13.3630495821,-2.6098700959,15.9446485396,0.000282115814428,1e-05
116,2017-10-27,BANKNIFTY,2017-11-09,CE,24400.0,0.0,0.0,0.0,614.35,0.0,672.5,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.684445266533,-21.8127927664,5.77173381077,16.6653227831,0.000294867026889,13.8263702393
117,2017-10-27,BANKNIFTY,2017-11-09,PE,24400.0,0.0,0.0,0.0,446.0,0.0,178.9,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.315554733467,-13.8250872518,-2.88161383001,16.6653227831,0.000294867026889,1e-05
118,2017-10-27,BANKNIFTY,2017-11-09,CE,24500.0,0.0,0.0,0.0,562.4,0.0,605.2,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.653910935576,-22.2046099838,5.52470258521,17.2919476079,0.000305954180824,15.510559082
119,2017-10-27,BANKNIFTY,2017-11-09,PE,24500.0,123.75,149.65,96.0,118.1,117.1,118.1,224.0,220488000.0,968000.0,6480.0,6440.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.346089064424,-14.1841679712,-3.16410959508,17.2919476079,0.000305954180824,1e-05
120,2017-10-27,BANKNIFTY,2017-11-09,CE,24600.0,0.0,0.0,0.0,513.35,0.0,541.85,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.622471838479,-22.4838507027,5.26854742354,17.8132789717,0.000315178330352,16.7608261108
121,2017-10-27,BANKNIFTY,2017-11-09,PE,24600.0,0.0,0.0,0.0,542.8,0.0,247.8,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.377528161521,-14.4306721921,-3.45572929627,17.8132789717,0.000315178330352,18.4936523438
122,2017-10-27,BANKNIFTY,2017-11-09,CE,24700.0,0.0,0.0,0.0,467.3,0.0,482.55,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.590331563846,-22.643065018,5.00504509296,18.2201274663,0.000322376883152,17.7612304688
123,2017-10-27,BANKNIFTY,2017-11-09,PE,24700.0,167.0,167.0,104.15,158.2,159.4,158.2,6.0,5964000.0,36000.0,160.0,160.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.409668436154,-14.5571500094,-3.75469616636,18.2201274663,0.000322376883152,1e-05
124,2017-10-27,BANKNIFTY,2017-11-09,CE,24800.0,375.7,375.75,339.7,339.75,339.75,339.75,5.0,5032000.0,72000.0,200.0,200.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.557705523871,-22.6772040036,4.73608467744,18.5056261092,0.000327428338627,13.9799118042
125,2017-10-27,BANKNIFTY,2017-11-09,PE,24800.0,386.8,386.8,184.0,185.0,185.0,185.0,3.0,3006000.0,30000.0,120.0,120.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.442294476129,-14.558552497,-4.05912112138,18.5056261092,0.000327428338627,5.10406494141
126,2017-10-27,BANKNIFTY,2017-11-09,CE,24900.0,315.65,316.1,303.85,306.55,306.55,306.55,13.0,13109000.0,161000.0,520.0,520.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.524816479369,-22.5837675861,4.46362823736,18.6654165458,0.000330255582454,15.1515007019
127,2017-10-27,BANKNIFTY,2017-11-09,PE,24900.0,0.0,0.0,0.0,710.15,0.0,381.5,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.475183520631,-14.4323795814,-4.36704210098,18.6654165458,0.000330255582454,36.777973175
128,2017-10-27,BANKNIFTY,2017-11-09,CE,25000.0,237.2,266.35,226.0,226.95,227.85,226.95,19.0,19191000.0,191000.0,560.0,560.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.491889903444,-22.3628637389,4.18966987511,18.6977470904,0.000330827621272,13.5116577148
129,2017-10-27,BANKNIFTY,2017-11-09,PE,25000.0,0.0,0.0,0.0,771.6,0.0,434.45,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.508110096556,-14.1787392363,-4.67646500274,18.6977470904,0.000330827621272,42.6483154297
130,2017-10-27,BANKNIFTY,2017-11-09,CE,25100.0,0.0,0.0,0.0,311.75,0.0,286.75,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,0.4591493449,-22.017178128,3.91619463269,18.6034803942,0.000329159718358,20.4486846924
131,2017-10-27,BANKNIFTY,2017-11-09,PE,25100.0,0.0,0.0,0.0,835.8,0.0,491.55,0.0,0.0,0.0,0.0,0.0,24839.55,24887.6,24995.7,24798.65,24839.55,237949256.0,72126100000.0,25.7187338071,21.4545796264,-0.0073262898703,13,1205.6425064,26045.1925064,23633.9074936,-0.5408506551,-13.8003171273,-4.98540478467,18.6034803942,0.000329159718358,48.5496520996
