,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Range,UpperRange,LowerRange,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,PositionUp,PositionDown,UpSafety,DownSafety
275,275,2017-11-01,BANKNIFTY,2017-11-09,PE,24200.0,18.0,18.15,13.9,15.75,16.0,15.75,64.0,61993000.0,41000.0,1360.0,1200.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.0685913735136,-7.24657212666,-0.389589592226,4.98823870826,0.000139446472891,1e-05,26100,24000,26200,23900
276,276,2017-11-01,BANKNIFTY,2017-11-09,CE,24300.0,0.0,0.0,0.0,669.25,0.0,1240.85,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.915507389803,-16.4253048478,4.83182019696,5.84602053943,0.000163425808657,1e-05,26100,24000,26200,23900
277,277,2017-11-01,BANKNIFTY,2017-11-09,PE,24300.0,20.7,20.7,18.0,20.3,20.3,20.3,3.0,2918000.0,2000.0,200.0,120.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.0844926101969,-8.45724841603,-0.480217424229,5.84602053943,0.000163425808657,1e-05,26100,24000,26200,23900
278,278,2017-11-01,BANKNIFTY,2017-11-09,CE,24400.0,0.0,0.0,0.0,614.35,0.0,1147.3,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.897070532853,-17.7409224233,4.74849181623,6.76367437686,0.000189078869476,1e-05,26100,24000,26200,23900
279,279,2017-11-01,BANKNIFTY,2017-11-09,PE,24400.0,44.95,44.95,18.0,20.1,20.0,20.1,381.0,372178000.0,322000.0,9640.0,9520.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.102929467147,-9.74007563583,-0.585406042085,6.76367437686,0.000189078869476,1e-05,26100,24000,26200,23900
280,280,2017-11-01,BANKNIFTY,2017-11-09,CE,24500.0,937.95,1017.1,937.95,1009.35,1009.35,1009.35,7.0,7136000.0,276000.0,120.0,40.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.875964825193,-19.1043783681,4.64980024671,7.72648005295,0.000215994152296,1e-05,26100,24000,26200,23900
281,281,2017-11-01,BANKNIFTY,2017-11-09,PE,24500.0,50.0,50.0,21.85,24.35,22.5,24.35,7364.0,7224948000.0,8228000.0,93960.0,25960.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.124035174807,-11.070741225,-0.705957848726,7.72648005295,0.000215994152296,1e-05,26100,24000,26200,23900
282,282,2017-11-01,BANKNIFTY,2017-11-09,CE,24600.0,0.0,0.0,0.0,513.35,0.0,966.1,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.852106683582,-20.4861421213,4.53521844442,8.71613048668,0.000243659881715,1e-05,26100,24000,26200,23900
283,283,2017-11-01,BANKNIFTY,2017-11-09,PE,24600.0,49.7,49.7,28.1,30.9,29.1,30.9,682.0,671992000.0,904000.0,8240.0,7960.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.147893316418,-12.4197146225,-0.842399888145,8.71613048668,0.000243659881715,1e-05,26100,24000,26200,23900
284,284,2017-11-01,BANKNIFTY,2017-11-09,CE,24700.0,0.0,0.0,0.0,467.3,0.0,879.2,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.825471076643,-21.8523229973,4.40454573042,9.71122940573,0.000271477923825,1e-05,26100,24000,26200,23900
285,285,2017-11-01,BANKNIFTY,2017-11-09,PE,24700.0,59.95,60.0,35.55,38.7,37.0,38.7,357.0,353316000.0,600000.0,7200.0,3520.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.174528923357,-13.7531051428,-0.994932839265,9.71122940573,0.000271477923825,1e-05,26100,24000,26200,23900
286,286,2017-11-01,BANKNIFTY,2017-11-09,CE,24800.0,704.6,750.0,600.6,730.0,730.0,730.0,19.0,19395000.0,547000.0,760.0,480.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.796098466598,-23.1658880045,4.25794799035,10.6880286744,0.000298784398256,1e-05,26100,24000,26200,23900
287,287,2017-11-01,BANKNIFTY,2017-11-09,PE,24800.0,91.2,91.2,43.6,47.9,44.35,47.9,2720.0,2703972000.0,5732000.0,30960.0,25000.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.203901533402,-15.0338797943,-1.16339081646,10.6880286744,0.000298784398256,1e-05,26100,24000,26200,23900
288,288,2017-11-01,BANKNIFTY,2017-11-09,CE,24900.0,567.25,659.0,567.25,659.0,659.0,659.0,2.0,2041000.0,49000.0,680.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.76409919032,-24.3881830618,4.09598367317,11.6213724515,0.000324876072155,8.97216796875,26100,24000,26200,23900
289,289,2017-11-01,BANKNIFTY,2017-11-09,PE,24900.0,96.15,101.8,55.0,59.25,55.0,59.25,1246.0,1244355000.0,3339000.0,11600.0,9800.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.23590080968,-16.2233844959,-1.34721537077,11.6213724515,0.000324876072155,1e-05,26100,24000,26200,23900
290,290,2017-11-01,BANKNIFTY,2017-11-09,CE,25000.0,335.35,587.05,221.0,551.55,564.15,551.55,1485.0,1513859000.0,28859000.0,26360.0,1480.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.729654821249,-25.4806711035,3.91961296298,12.4857955817,0.000349041065782,1e-05,26100,24000,26200,23900
291,291,2017-11-01,BANKNIFTY,2017-11-09,PE,25000.0,141.0,141.95,68.35,74.8,71.0,74.8,15329.0,15379566000.0,50566000.0,138320.0,110040.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.270345178751,-17.2830821819,-1.54544631808,12.4857955817,0.000349041065782,1e-05,26100,24000,26200,23900
292,292,2017-11-01,BANKNIFTY,2017-11-09,CE,25100.0,316.7,494.0,209.25,475.55,480.0,475.55,133.0,135563000.0,2031000.0,2400.0,840.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.693016240099,-26.4067769441,3.73018853203,13.2567075908,0.000370591951147,9.86480712891,26100,24000,26200,23900
293,293,2017-11-01,BANKNIFTY,2017-11-09,PE,25100.0,120.0,130.0,86.55,92.85,89.6,92.85,1409.0,1420202000.0,5566000.0,20880.0,20880.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.306983759901,-18.1763976668,-1.75673098615,13.2567075908,0.000370591951147,1e-05,26100,24000,26200,23900
294,294,2017-11-01,BANKNIFTY,2017-11-09,CE,25200.0,247.0,429.1,215.95,402.2,415.45,402.2,1164.0,1187908000.0,14596000.0,12560.0,-3080.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.654498360498,-27.133714324,3.52942750029,13.9115832873,0.000388899035349,11.1389160156,26100,24000,26200,23900
295,295,2017-11-01,BANKNIFTY,2017-11-09,PE,25200.0,161.05,170.0,108.45,114.05,112.6,114.05,3952.0,4003302000.0,19686000.0,42080.0,42080.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.345501639502,-18.870544691,-1.97935225502,13.9115832873,0.000388899035349,1e-05,26100,24000,26200,23900
296,296,2017-11-01,BANKNIFTY,2017-11-09,CE,25300.0,193.9,369.4,178.5,335.75,340.0,335.75,1462.0,1494790000.0,15246000.0,5280.0,2800.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.614471686679,-27.6341671488,3.3193655207,14.431077565,0.00040342152494,11.9290351868,26100,24000,26200,23900
297,297,2017-11-01,BANKNIFTY,2017-11-09,PE,25300.0,180.0,193.65,136.0,142.4,144.55,142.4,1144.0,1164789000.0,7061000.0,18440.0,18440.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.385528313321,-19.3382071601,-2.21127447173,14.431077565,0.00040342152494,1e-05,26100,24000,26200,23900
298,298,2017-11-01,BANKNIFTY,2017-11-09,CE,25400.0,148.4,312.1,145.05,276.1,283.95,276.1,4041.0,4148190000.0,42534000.0,38080.0,37200.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.573351103124,-27.887705202,3.10229516189,14.7999860726,0.000413734381483,12.4664306641,26100,24000,26200,23900
299,299,2017-11-01,BANKNIFTY,2017-11-09,PE,25400.0,200.0,242.2,170.65,179.45,176.35,179.45,2888.0,2956847000.0,22639000.0,44560.0,44560.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.426648896876,-19.5589548577,-2.45020506767,14.7999860726,0.000413734381483,5.09834289551,26100,24000,26200,23900
300,300,2017-11-01,BANKNIFTY,2017-11-09,CE,25500.0,98.45,252.65,98.45,221.2,225.75,221.2,15460.0,15888642000.0,119442000.0,99760.0,18840.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.531582490274,-27.8818338829,2.88069185737,15.0079846392,0.000419548992247,12.7105712891,26100,24000,26200,23900
301,301,2017-11-01,BANKNIFTY,2017-11-09,PE,25500.0,381.65,381.65,208.95,221.35,219.0,221.35,4633.0,4768802000.0,43142000.0,88160.0,88160.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.468417509726,-19.5202931829,-2.69366860931,15.0079846392,0.000419548992247,12.7186775208,26100,24000,26200,23900
302,302,2017-11-01,BANKNIFTY,2017-11-09,CE,25600.0,109.3,204.85,78.8,177.0,178.2,177.0,5392.0,5557973000.0,36565000.0,37240.0,36040.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.48962790846,-27.6126058696,2.65713153391,15.0500976034,0.000420726262355,13.1034851074,26100,24000,26200,23900
303,303,2017-11-01,BANKNIFTY,2017-11-09,PE,25600.0,294.75,309.6,262.0,271.75,265.0,271.75,128.0,132462000.0,1390000.0,4520.0,4520.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.51037209154,-19.2182748139,-2.9390891699,15.0500976034,0.000420726262355,19.4072723389,26100,24000,26200,23900
304,304,2017-11-01,BANKNIFTY,2017-11-09,CE,25700.0,69.05,168.0,68.65,140.1,141.0,140.1,4354.0,4499174000.0,23262000.0,35600.0,28560.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.447950181397,-27.084757131,2.43420454731,14.9268666837,0.000417281335574,13.4658813477,26100,24000,26200,23900
305,305,2017-11-01,BANKNIFTY,2017-11-09,PE,25700.0,340.0,340.0,328.5,328.5,328.5,328.5,25.0,26040000.0,340000.0,960.0,960.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.552049818603,-18.6576357196,-3.18387639362,14.9268666837,0.000417281335574,26.1993408203,26100,24000,26200,23900
306,306,2017-11-01,BANKNIFTY,2017-11-09,CE,25800.0,40.0,131.5,40.0,108.8,113.65,108.8,3462.0,3587268000.0,14484000.0,28440.0,28440.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.406997734081,-26.3113668634,2.21443070473,14.6442155564,0.000409379808589,13.7329101562,26100,24000,26200,23900
307,307,2017-11-01,BANKNIFTY,2017-11-09,PE,25800.0,0.0,0.0,0.0,1353.55,0.0,467.9,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.593002265919,-17.8514550963,-3.42551047332,14.6442155564,0.000409379808589,97.3491668701,26100,24000,26200,23900
308,308,2017-11-01,BANKNIFTY,2017-11-09,CE,25900.0,57.4,103.5,57.0,83.05,86.0,83.05,1317.0,1368763000.0,4351000.0,13760.0,13760.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.367190497871,-25.31307701,2.00017993518,14.2130284965,0.000397325951872,13.9455795288,26100,24000,26200,23900
309,309,2017-11-01,BANKNIFTY,2017-11-09,PE,25900.0,0.0,0.0,0.0,1435.8,0.0,534.4,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.632809502129,-16.8203748872,-3.66162148,14.2130284965,0.000397325951872,105.728149414,26100,24000,26200,23900
310,310,2017-11-01,BANKNIFTY,2017-11-09,CE,26000.0,25.0,81.15,15.2,64.15,64.0,64.15,15063.0,15701602000.0,36082000.0,110000.0,91840.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.328907594052,-24.116938586,1.79360261928,13.6484820667,0.000381544027026,14.2946243286,26100,24000,26200,23900
311,311,2017-11-01,BANKNIFTY,2017-11-09,PE,26000.0,570.0,570.0,550.0,550.0,550.0,550.0,11.0,11686000.0,246000.0,400.0,400.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.671092405948,-15.5914461075,-3.89005903302,13.6484820667,0.000381544027026,49.4079589844,26100,24000,26200,23900
312,312,2017-11-01,BANKNIFTY,2017-11-09,CE,26100.0,14.95,60.0,14.95,46.7,48.35,46.7,1219.0,1274778000.0,2142000.0,20160.0,10200.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.292477358061,-22.7549762946,1.59657276895,12.9691850841,0.000362554244496,14.3585205078,26100,24000,26200,23900
313,313,2017-11-01,BANKNIFTY,2017-11-09,PE,26100.0,0.0,0.0,0.0,1319.1,0.0,680.7,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.707522641939,-14.1966934605,-4.10894912048,12.9691850841,0.000362554244496,103.610992432,26100,24000,26200,23900
314,314,2017-11-01,BANKNIFTY,2017-11-09,CE,26200.0,30.1,44.0,25.5,34.05,34.0,34.05,176.0,184691000.0,243000.0,3600.0,3600.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.258170085198,-21.2625780394,1.41064624366,12.1961926792,0.000340945201558,14.5111083984,26100,24000,26200,23900
315,315,2017-11-01,BANKNIFTY,2017-11-09,PE,26200.0,0.0,0.0,0.0,1399.95,0.0,759.65,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.741829914802,-12.6715048496,-4.3167358829,12.1961926792,0.000340945201558,111.724853516,26100,24000,26200,23900
316,316,2017-11-01,BANKNIFTY,2017-11-09,CE,26300.0,19.9,40.0,18.0,23.6,27.45,23.6,242.0,254816000.0,232000.0,5920.0,5920.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.226193682504,-19.6768211537,1.23703509843,11.3519646319,0.000317344762527,14.5111083984,26100,24000,26200,23900
317,317,2017-11-01,BANKNIFTY,2017-11-09,PE,26300.0,0.0,0.0,0.0,1482.55,0.0,842.0,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.773806317496,-11.0529576082,-4.51220726524,11.3519646319,0.000317344762527,119.911193848,26100,24000,26200,23900
318,318,2017-11-01,BANKNIFTY,2017-11-09,CE,26400.0,19.4,22.95,13.5,19.1,18.05,19.1,44.0,46495000.0,31000.0,720.0,720.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.196692217793,-18.0348427965,1.07659807744,10.4593364135,0.000292391294191,15.1214599609,26100,24000,26200,23900
319,319,2017-11-01,BANKNIFTY,2017-11-09,PE,26400.0,0.0,0.0,0.0,1467.7,0.0,927.35,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.803307782207,-9.37818889529,-4.69450452336,10.4593364135,0.000292391294191,121.562957764,26100,24000,26200,23900
320,320,2017-11-01,BANKNIFTY,2017-11-09,CE,26500.0,10.0,17.8,10.0,13.55,14.0,13.55,433.0,459209000.0,229000.0,8760.0,8760.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.169747181265,-16.3723492729,0.92984628215,9.54056422342,0.000266706969764,15.2626037598,26100,24000,26200,23900
321,321,2017-11-01,BANKNIFTY,2017-11-09,PE,26500.0,0.0,0.0,0.0,1431.3,0.0,1015.35,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.830252818735,-7.682905016,-4.86311655577,9.54056422342,0.000266706969764,121.726989746,26100,24000,26200,23900
322,322,2017-11-01,BANKNIFTY,2017-11-09,CE,26600.0,7.0,14.3,7.0,11.25,10.05,11.25,31.0,32996000.0,12000.0,640.0,640.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,0.145381129899,-14.7223400031,0.796962225234,8.61649396459,0.000240874537551,15.9034729004,26100,24000,26200,23900
323,323,2017-11-01,BANKNIFTY,2017-11-09,PE,26600.0,0.0,0.0,0.0,1403.5,0.0,1105.6,0.0,0.0,0.0,0.0,0.0,25490.45,25197.3,25549.35,25171.75,25490.45,210657047.0,57489600000.0,25.1181452148,20.9535683451,0.0186543467295,8,947.902416844,26438.3524168,24542.5475832,-0.854618870101,-6.00010539056,-5.01786084981,8.61649396459,0.000240874537551,122.413635254,26100,24000,26200,23900
324,324,2017-11-02,BANKNIFTY,2017-11-09,CE,24000.0,1510.65,1529.0,1420.0,1420.0,1420.0,1420.0,11.0,11194000.0,634000.0,440.0,400.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,0.947790885038,-14.6847118566,4.33349662371,3.75884256956,0.000112172304826,1e-05,26100,24000,26200,23900
325,325,2017-11-02,BANKNIFTY,2017-11-09,PE,24000.0,9.75,9.8,4.35,5.1,4.9,5.1,8141.0,7817072000.0,1712000.0,228720.0,177880.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,-0.0522091149616,-6.8124387727,-0.258662675233,3.75884256956,0.000112172304826,1e-05,26100,24000,26200,23900
326,326,2017-11-02,BANKNIFTY,2017-11-09,CE,24100.0,1385.0,1385.0,1300.0,1300.0,1300.0,1300.0,19.0,19347000.0,1031000.0,760.0,760.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,0.934822023528,-15.9880776527,4.28818277424,4.47428315082,0.000133522658687,1e-05,26100,24000,26200,23900
327,327,2017-11-02,BANKNIFTY,2017-11-09,PE,24100.0,8.3,8.3,5.0,5.6,5.6,5.6,744.0,717389000.0,173000.0,18040.0,13920.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,-0.0651779764718,-8.08300343097,-0.323110521783,4.47428315082,0.000133522658687,1e-05,26100,24000,26200,23900
328,328,2017-11-02,BANKNIFTY,2017-11-09,CE,24200.0,0.0,0.0,0.0,727.1,0.0,1265.45,0.0,0.0,0.0,0.0,0.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,0.919551067023,-17.4019029645,4.23135748204,5.25716942783,0.000156885743595,1e-05,26100,24000,26200,23900
329,329,2017-11-02,BANKNIFTY,2017-11-09,PE,24200.0,9.45,10.95,5.55,6.95,6.7,6.95,2415.0,2338440000.0,720000.0,31160.0,29800.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,-0.080448932977,-9.4640276049,-0.399069811056,5.25716942783,0.000156885743595,1e-05,26100,24000,26200,23900
330,330,2017-11-02,BANKNIFTY,2017-11-09,CE,24300.0,0.0,0.0,0.0,669.25,0.0,1169.7,0.0,0.0,0.0,0.0,0.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,0.901799427743,-18.9068340182,4.16210281034,6.09829052183,0.00018198668624,1e-05,26100,24000,26200,23900
331,331,2017-11-02,BANKNIFTY,2017-11-09,PE,24300.0,10.0,12.2,7.3,8.25,8.4,8.25,1087.0,1056934000.0,370000.0,12800.0,12600.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,-0.0982005722569,-10.9361575208,-0.487458479843,6.09829052183,0.00018198668624,1e-05,26100,24000,26200,23900
332,332,2017-11-02,BANKNIFTY,2017-11-09,CE,24400.0,889.45,889.45,889.45,889.45,889.45,889.45,1.0,1012000.0,36000.0,40.0,40.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,0.881424964884,-20.4769642078,4.07967570585,6.98488560046,0.000208444674724,1e-05,26100,24000,26200,23900
333,333,2017-11-02,BANKNIFTY,2017-11-09,PE,24400.0,15.05,21.25,7.3,10.3,10.0,10.3,3529.0,3445770000.0,1466000.0,30400.0,20760.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,-0.118575035116,-12.4734865725,-0.589019581404,6.98488560046,0.000208444674724,1e-05,26100,24000,26200,23900
334,334,2017-11-02,BANKNIFTY,2017-11-09,CE,24500.0,967.3,1050.0,915.0,923.5,916.7,923.5,378.0,384688000.0,14248000.0,13640.0,13520.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,0.858332197072,-22.0802534549,3.9835586662,7.90081612796,0.000235778098891,1e-05,26100,24000,26200,23900
335,335,2017-11-02,BANKNIFTY,2017-11-09,PE,24500.0,21.9,21.9,9.15,12.9,13.0,12.9,12486.0,12242810000.0,6530000.0,200400.0,106440.0,25427.3,25508.4,25598.75,25405.5,25427.3,141562948.0,38927000000.0,27.024820844,22.5441180361,-0.00248047222742,7,951.62459587,26378.9245959,24475.6754041,-0.141667802928,-14.0439746817,-0.704270618138,7.90081612796,0.000235778098891,1e-05,26100,24000,26200,23900
