,Unnamed: 0,Date,Symbol,Expiry,Option Type,Strike Price,Open_x,High_x,Low_x,Close_x,Last,Settle Price,Number of Contracts,Turnover_x,Premium Turnover,Open Interest,Change in OI,Underlying,Open_y,High_y,Low_y,Close_y,Volume,Turnover_y,AnnualVolatility365,AnnualVolatility254,logreturns,Days_to_Expiry,Delta365,Theta365,Rho365,Vega365,Gamma365,CalcIV365,Range,UpperRange,LowerRange
23,23,2017-02-15,BANKNIFTY,2017-03-02,PE,21100.0,0.0,0.0,0.0,1575.35,0.0,922.35,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.880179178544,1.56621001152,-7.65201238305,8.16826526035,0.000292195184487,118.275165558,683.891733002,20847.591733,19479.808267
24,24,2017-02-15,BANKNIFTY,2017-03-02,CE,21200.0,0.0,0.0,0.0,90.75,0.0,31.75,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0942068406838,-4.44401213032,0.768425654569,6.8662481799,0.00024561942955,23.551940918,683.891733002,20847.591733,19479.808267
25,25,2017-02-15,BANKNIFTY,2017-03-02,PE,21200.0,0.0,0.0,0.0,1459.05,0.0,1012.1,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.905793159316,2.49156356973,-7.9010439705,6.8662481799,0.00024561942955,113.464832306,683.891733002,20847.591733,19479.808267
26,26,2017-02-15,BANKNIFTY,2017-03-02,CE,21300.0,0.0,0.0,0.0,78.25,0.0,23.8,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0729684786589,-3.63645677399,0.595631614574,5.66609354019,0.000202687497837,23.8428115845,683.891733002,20847.591733,19479.808267
27,27,2017-02-15,BANKNIFTY,2017-03-02,PE,21300.0,0.0,0.0,0.0,1545.95,0.0,1103.9,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.927031521341,3.33183390578,-8.11473173514,5.66609354019,0.000202687497837,121.10710144,683.891733002,20847.591733,19479.808267
28,28,2017-02-15,BANKNIFTY,2017-03-02,CE,21400.0,0.0,0.0,0.0,120.1,0.0,17.65,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0556776126278,-2.92439204283,0.454800224983,4.59131301555,0.000164240448964,29.3655395508,683.891733002,20847.591733,19479.808267
29,29,2017-02-15,BANKNIFTY,2017-03-02,PE,21400.0,0.0,0.0,0.0,1390.15,0.0,1197.5,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.944322387372,4.07661361666,-8.29645684938,4.59131301555,0.000164240448964,113.757133484,683.891733002,20847.591733,19479.808267
30,30,2017-02-15,BANKNIFTY,2017-03-02,CE,21500.0,0.0,0.0,0.0,104.95,0.0,12.95,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0418522338283,-2.31159182966,0.342084488372,3.65419198058,0.000130717755347,29.4628143311,683.891733002,20847.591733,19479.808267
31,31,2017-02-15,BANKNIFTY,2017-03-02,PE,21500.0,0.0,0.0,0.0,1474.45,0.0,1292.5,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,-0.958147766172,4.72212880955,-8.45006631064,3.65419198058,0.000130717755347,121.17767334,683.891733002,20847.591733,19479.808267
32,32,2017-02-15,BANKNIFTY,2017-03-02,CE,21600.0,0.0,0.0,0.0,91.4,0.0,9.4,0,0.0,0.0,0,0,20163.7,20282.1,20368.2,20115.85,20163.7,74195087,22642100000.0,16.7308470638,13.9568803519,-0.00467075546457,15,0.0309926606283,-1.79628443924,0.253470569237,2.85731136824,0.000102211742122,29.5486450195,683.891733002,20847.591733,19479.808267
